,Type,InputFile,Mean,Std
0,Nodes,2222222222,1.0,7.0
1,Nodes,2222222222,1.0,7.0
2,Edges,2222222222,2.54,17.779999999999998
3,Edges,2222222222,2.54,17.779999999999998
4,DCen,2222222222,0.10367346938775508,0.09717715052379013
5,DCen,2222222222,0.10367346938775508,0.09717715052379013
6,CCen,2222222222,0.09808189901489632,0.026400388781265976
7,CCen,2222222222,0.09808189901489632,0.026400388781265976
8,BCen,2222222222,0.006955782312925171,0.014031138615610235
9,BCen,2222222222,0.006955782312925171,0.014031138615610235
