,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,245.32,12.842803432272877
2,DCen,0.2002612244897959,0.09284470910251084
3,CCen,0.31040221315893024,0.043806484071091244
4,BCen,0.028848469387755097,0.02832210822668035
