,Type,InputFile,Mean,Std
0,Nodes,1717171717,50.0,0.0
1,Nodes,1717171717,49.98,0.14
2,Edges,1717171717,254.46,12.371273176193306
3,Edges,1717171717,153.8,14.355486755941088
4,DCen,1717171717,0.2077224489795918,0.08219037398631299
5,DCen,1717171717,0.1256502601040416,0.06851775785606604
6,CCen,1717171717,0.32403597550589336,0.037798016061299816
7,CCen,1717171717,0.17583975475568864,0.052264456320561176
8,BCen,1717171717,0.02865578231292517,0.025137829290670145
9,BCen,1717171717,0.029003184715773702,0.03941972450932229
