,Type,Mean,Std
0,Nodes,33.28,11.685957384827312
1,Edges,39.12,18.720726481629928
2,DCen,0.06619424836689698,0.0973176890733931
3,CCen,0.04097049117991474,0.019835316038384204
4,BCen,0.0012787732107453962,0.006216964796278695
