,Type,InputFile,Mean,Std
0,Nodes,2424242424,49.9,0.36055512754639896
1,Nodes,2424242424,30.34,4.602651409785451
2,Edges,2424242424,150.42,9.77157100982232
3,Edges,2424242424,32.2,7.493997598078078
4,DCen,2424242424,0.12329669470653566,0.0767451641044331
5,DCen,2424242424,0.07162366266263938,0.06863558770861539
6,CCen,2424242424,0.16326022438032248,0.04194491221152325
7,CCen,2424242424,0.04318678810943717,0.025950573752210673
8,BCen,2424242424,0.023017867687397046,0.0327924142808473
9,BCen,2424242424,0.0014823580549229067,0.005232261752804268
