,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,257.52,10.87242383279828
2,DCen,0.21022040816326526,0.0825840461674212
3,CCen,0.33210502142545956,0.03600266877797817
4,BCen,0.028795748299319725,0.024876017422591348
