,Type,InputFile,Mean,Std
0,Nodes,3333333333,40.06,4.3469989648031895
1,Nodes,3333333333,40.06,4.3469989648031895
2,Edges,3333333333,51.02,10.420153549732365
3,Edges,3333333333,51.02,10.420153549732365
4,DCen,3333333333,0.06472980583108921,0.060976049980129524
5,DCen,3333333333,0.06472980583108921,0.060976049980129524
6,CCen,3333333333,0.04679120595893299,0.02678137318972475
7,CCen,3333333333,0.04679120595893299,0.02678137318972475
8,BCen,3333333333,0.0033858193636484104,0.01000079662817733
9,BCen,3333333333,0.0033858193636484104,0.01000079662817733
