,Type,InputFile,Mean,Std
0,Nodes,3131313131,43.52,2.6095210288480146
1,Nodes,3131313131,50.0,0.0
2,Edges,3131313131,65.54,8.251569547667886
3,Edges,3131313131,256.64,11.526942352592902
4,DCen,3131313131,0.07068383764194414,0.06526629825979834
5,DCen,3131313131,0.2095020408163265,0.08511710491642932
6,CCen,3131313131,0.05365917916610114,0.02973519693611086
7,CCen,3131313131,0.3208746792504751,0.0374301629351355
8,BCen,3131313131,0.004117838478685339,0.012002983566116836
9,BCen,3131313131,0.027439625850340134,0.02503435749795494
