,Type,InputFile,Mean,Std
0,Nodes,1212121212,50.0,0.0
1,Nodes,1212121212,49.88,0.3815756805667782
2,Edges,1212121212,254.46,12.371273176193306
3,Edges,1212121212,146.8,12.289833196589774
4,DCen,1212121212,0.2077224489795918,0.08219037398631299
5,DCen,1212121212,0.12038960809459855,0.0743887330111155
6,CCen,1212121212,0.32403597550589336,0.037798016061299816
7,CCen,1212121212,0.16467444606978476,0.049358038676573096
8,BCen,1212121212,0.02865578231292517,0.025137829290670145
9,BCen,1212121212,0.02569072411001883,0.03649930010202475
