,Type,Mean,Std
0,Nodes,49.44,1.1341957503006261
1,Edges,126.76,37.94551883951516
2,DCen,0.1054562917157878,0.07953767223038138
3,CCen,0.12022141715867299,0.06804556094629284
4,BCen,0.01685129186331231,0.03160186184745881
