,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,260.94,11.655745364411493
2,DCen,0.21301224489795914,0.07728770075533782
3,CCen,0.33010367996786344,0.038053098151536055
4,BCen,0.028457653061224483,0.0236677099181473
