,Type,InputFile,Mean,Std
0,Nodes,3737373737,42.98,3.8806700452370335
1,Nodes,3737373737,49.96,0.19595917942265423
2,Edges,3737373737,62.92,11.21934044407246
3,Edges,3737373737,159.04,13.765115328249161
4,DCen,3737373737,0.06937103303963812,0.06285482720628363
5,DCen,3737373737,0.1300176195378071,0.07154491635854432
6,CCen,3737373737,0.05412173451014573,0.03081636650372105
7,CCen,3737373737,0.17708185586539582,0.055438561394478295
8,BCen,3737373737,0.004843746312802203,0.013368972533118221
9,BCen,3737373737,0.026228444037615387,0.03460759884008431
