,Type,Mean,Std
0,Nodes,36.42,6.387769563783591
1,Edges,40.28,12.003399518469756
2,DCen,0.06121426593363129,0.04800670063911914
3,CCen,0.03771500078486085,0.026565577456483858
4,BCen,0.0013368631840709405,0.003997129756725595
