,Type,InputFile,Mean,Std
0,Nodes,4343434343,20.68,5.135912771844942
1,Nodes,4343434343,40.06,4.3469989648031895
2,Edges,4343434343,17.5,5.762811813689564
3,Edges,4343434343,51.02,10.420153549732365
4,DCen,4343434343,0.08501749174604599,0.06934815970615694
5,DCen,4343434343,0.06472980583108921,0.060976049980129524
6,CCen,4343434343,0.04799155158998152,0.03744360226012419
7,CCen,4343434343,0.04679120595893299,0.02678137318972475
8,BCen,4343434343,0.001286356583345674,0.00479323132643814
9,BCen,4343434343,0.0033858193636484104,0.01000079662817733
