,Type,InputFile,Mean,Std
0,Nodes,4545454545,20.68,5.135912771844942
1,Nodes,4545454545,47.6,3.3286633954186478
2,Edges,4545454545,17.5,5.762811813689564
3,Edges,4545454545,93.38,30.632590487910093
4,DCen,4545454545,0.08501749174604599,0.06934815970615694
5,DCen,4545454545,0.0830424911936322,0.0824727693652251
6,CCen,4545454545,0.04799155158998152,0.03744360226012419
7,CCen,4545454545,0.08046541442968498,0.044816336530920195
8,BCen,4545454545,0.001286356583345674,0.00479323132643814
9,BCen,4545454545,0.009438003998441498,0.0238579153053175
