,Type,InputFile,Mean,Std
0,Nodes,3434343434,40.06,4.3469989648031895
1,Nodes,3434343434,20.68,5.135912771844942
2,Edges,3434343434,51.02,10.420153549732365
3,Edges,3434343434,17.5,5.762811813689564
4,DCen,3434343434,0.06472980583108921,0.060976049980129524
5,DCen,3434343434,0.08501749174604599,0.06934815970615694
6,CCen,3434343434,0.04679120595893299,0.02678137318972475
7,CCen,3434343434,0.04799155158998152,0.03744360226012419
8,BCen,3434343434,0.0033858193636484104,0.01000079662817733
9,BCen,3434343434,0.001286356583345674,0.00479323132643814
