,Type,Mean,Std
0,Nodes,30.54,4.22
1,Edges,33.42,7.025923426852872
2,DCen,0.07356714384990136,0.07015807189274302
3,CCen,0.04508949259241427,0.0282757079206899
4,BCen,0.0014847688973564895,0.005045379302644472
