,Type,InputFile,Mean,Std
0,Nodes,2121212121,49.88,0.3815756805667782
1,Nodes,2121212121,50.0,0.0
2,Edges,2121212121,146.8,12.289833196589774
3,Edges,2121212121,254.46,12.371273176193306
4,DCen,2121212121,0.12038960809459855,0.0743887330111155
5,DCen,2121212121,0.2077224489795918,0.08219037398631299
6,CCen,2121212121,0.16467444606978476,0.049358038676573096
7,CCen,2121212121,0.32403597550589336,0.037798016061299816
8,BCen,2121212121,0.02569072411001883,0.03649930010202475
9,BCen,2121212121,0.02865578231292517,0.025137829290670145
