,Type,InputFile,Mean,Std
0,Nodes,3434343434,43.52,2.6095210288480146
1,Nodes,3434343434,30.34,4.602651409785451
2,Edges,3434343434,65.54,8.251569547667886
3,Edges,3434343434,32.2,7.493997598078078
4,DCen,3434343434,0.07068383764194414,0.06526629825979834
5,DCen,3434343434,0.07162366266263938,0.06863558770861539
6,CCen,3434343434,0.05365917916610114,0.02973519693611086
7,CCen,3434343434,0.04318678810943717,0.025950573752210673
8,BCen,3434343434,0.004117838478685339,0.012002983566116836
9,BCen,3434343434,0.0014823580549229067,0.005232261752804268
