,Type,InputFile,Mean,Std
0,Nodes,3232323232,43.52,2.6095210288480146
1,Nodes,3232323232,49.9,0.36055512754639896
2,Edges,3232323232,65.54,8.251569547667886
3,Edges,3232323232,150.42,9.77157100982232
4,DCen,3232323232,0.07068383764194414,0.06526629825979834
5,DCen,3232323232,0.12329669470653566,0.0767451641044331
6,CCen,3232323232,0.05365917916610114,0.02973519693611086
7,CCen,3232323232,0.16326022438032248,0.04194491221152325
8,BCen,3232323232,0.004117838478685339,0.012002983566116836
9,BCen,3232323232,0.023017867687397046,0.0327924142808473
