,Type,Mean,Std
0,Nodes,29.6,11.687600266949586
1,Edges,31.22,15.341825184768597
2,DCen,0.06848479961734351,0.08897892344236073
3,CCen,0.03993336023461489,0.02271186536377895
4,BCen,0.0009069224053356282,0.004019723067375587
