,Type,InputFile,Mean,Std
0,Nodes,3737373737,42.54,3.868901652924251
1,Nodes,3737373737,49.98,0.14
2,Edges,3737373737,61.18,12.017803459867364
3,Edges,3737373737,153.8,14.355486755941088
4,DCen,3737373737,0.06875766113920895,0.061307207340663174
5,DCen,3737373737,0.1256502601040416,0.06851775785606604
6,CCen,3737373737,0.05335693599883678,0.02999860845969582
7,CCen,3737373737,0.17583975475568864,0.052264456320561176
8,BCen,3737373737,0.005338732593041227,0.015012143620125002
9,BCen,3737373737,0.029003184715773702,0.03941972450932229
