,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,260.76,8.538290226971673
2,DCen,0.21286530612244897,0.08062530465123292
3,CCen,0.32615040966546155,0.04208071004806991
4,BCen,0.028360884353741494,0.024094018976292222
