,Type,InputFile,Mean,Std
0,Nodes,2929292929,49.9,0.36055512754639896
1,Nodes,2929292929,38.92,5.782179519869649
2,Edges,2929292929,150.42,9.77157100982232
3,Edges,2929292929,46.82,11.824872092331486
4,DCen,2929292929,0.12329669470653566,0.0767451641044331
5,DCen,2929292929,0.06244288769796205,0.05072278043203427
6,CCen,2929292929,0.16326022438032248,0.04194491221152325
7,CCen,2929292929,0.040352523297594645,0.027431783178345014
8,BCen,2929292929,0.023017867687397046,0.0327924142808473
9,BCen,2929292929,0.0015980310634489514,0.0051126016209221276
