,Type,InputFile,Mean,Std
0,Nodes,3636363636,39.52,5.814602307982894
1,Nodes,3636363636,50.0,0.0
2,Edges,3636363636,51.34,12.024325344899813
3,Edges,3636363636,252.56,10.494112635187408
4,DCen,3636363636,0.06668916791003734,0.06260075873627749
5,DCen,3636363636,0.20617142857142853,0.09049614330651207
6,CCen,3636363636,0.04754469553226056,0.02814360875894355
7,CCen,3636363636,0.31871395104478134,0.042020298722491675
8,BCen,3636363636,0.0030900100817411753,0.009302538595644444
9,BCen,3636363636,0.030261564625850338,0.0289690751639226
