,Type,InputFile,Mean,Std
0,Nodes,2323232323,49.9,0.36055512754639896
1,Nodes,2323232323,43.52,2.6095210288480146
2,Edges,2323232323,150.42,9.77157100982232
3,Edges,2323232323,65.54,8.251569547667886
4,DCen,2323232323,0.12329669470653566,0.0767451641044331
5,DCen,2323232323,0.07068383764194414,0.06526629825979834
6,CCen,2323232323,0.16326022438032248,0.04194491221152325
7,CCen,2323232323,0.05365917916610114,0.02973519693611086
8,BCen,2323232323,0.023017867687397046,0.0327924142808473
9,BCen,2323232323,0.004117838478685339,0.012002983566116836
