,Type,InputFile,Mean,Std
0,Nodes,3636363636,40.06,4.3469989648031895
1,Nodes,3636363636,50.0,0.0
2,Edges,3636363636,51.02,10.420153549732365
3,Edges,3636363636,239.2,15.058552387264852
4,DCen,3636363636,0.06472980583108921,0.060976049980129524
5,DCen,3636363636,0.19526530612244897,0.11017341977078683
6,CCen,3636363636,0.04679120595893299,0.02678137318972475
7,CCen,3636363636,0.2771178013373248,0.050853355671692614
8,BCen,3636363636,0.0033858193636484104,0.01000079662817733
9,BCen,3636363636,0.026612585034013602,0.03065059414344683
