,Type,InputFile,Mean,Std
0,Nodes,1616161616,50.0,0.0
1,Nodes,1616161616,50.0,0.0
2,Edges,1616161616,234.32,13.735268472075818
3,Edges,1616161616,239.2,15.058552387264852
4,DCen,1616161616,0.1912816326530612,0.11039028139924839
5,DCen,1616161616,0.19526530612244897,0.11017341977078683
6,CCen,1616161616,0.27210179040887095,0.04120699531425092
7,CCen,1616161616,0.2771178013373248,0.050853355671692614
8,BCen,1616161616,0.024776360544217686,0.028736816780443916
9,BCen,1616161616,0.026612585034013602,0.03065059414344683
