,Type,InputFile,Mean,Std
0,Nodes,1818181818,50.0,0.0
1,Nodes,1818181818,42.06,3.7438482875244827
2,Edges,1818181818,246.14,9.901535234497729
3,Edges,1818181818,55.46,10.62677749837645
4,DCen,1818181818,0.20093061224489792,0.09009449581278592
5,DCen,1818181818,0.06381661895105246,0.0527438611621891
6,CCen,1818181818,0.3139845093058969,0.04049563662510039
7,CCen,1818181818,0.04719225099767504,0.030477977325877086
8,BCen,1818181818,0.0294734693877551,0.028279646583348503
9,BCen,1818181818,0.004188658662686975,0.012930663936286118
