,Type,InputFile,Mean,Std
0,Nodes,3232323232,39.52,5.814602307982894
1,Nodes,3232323232,49.84,0.36660605559646725
2,Edges,3232323232,51.34,12.024325344899813
3,Edges,3232323232,135.16,11.805693541677252
4,DCen,3232323232,0.06668916791003734,0.06260075873627749
5,DCen,3232323232,0.11104991755931908,0.08162916188676424
6,CCen,3232323232,0.04754469553226056,0.02814360875894355
7,CCen,3232323232,0.14394545997497704,0.04912696742142017
8,BCen,3232323232,0.0030900100817411753,0.009302538595644444
9,BCen,3232323232,0.02201195294039203,0.035236445996915375
