,Type,InputFile,Mean,Std
0,Nodes,2727272727,49.86,0.34698703145794946
1,Nodes,2727272727,49.96,0.19595917942265423
2,Edges,2727272727,149.82,11.098990945126499
3,Edges,2727272727,159.04,13.765115328249161
4,DCen,2727272727,0.12297869408493439,0.07803231416827451
5,DCen,2727272727,0.1300176195378071,0.07154491635854432
6,CCen,2727272727,0.16631079210122346,0.04549509229905724
7,CCen,2727272727,0.17708185586539582,0.055438561394478295
8,BCen,2727272727,0.02417256086618447,0.036013099889209296
9,BCen,2727272727,0.026228444037615387,0.03460759884008431
