,Type,InputFile,Mean,Std
0,Nodes,3636363636,42.98,3.8806700452370335
1,Nodes,3636363636,50.0,0.0
2,Edges,3636363636,62.92,11.21934044407246
3,Edges,3636363636,259.34,9.386394408930405
4,DCen,3636363636,0.06937103303963812,0.06285482720628363
5,DCen,3636363636,0.21170612244897957,0.07932142194898129
6,CCen,3636363636,0.05412173451014573,0.03081636650372105
7,CCen,3636363636,0.32870335383924665,0.03994089726544164
8,BCen,3636363636,0.004843746312802203,0.013368972533118221
9,BCen,3636363636,0.028539455782312928,0.024894643261055026
