,Type,InputFile,Mean,Std
0,Nodes,2828282828,49.9,0.36055512754639896
1,Nodes,2828282828,47.26,1.87413980268282
2,Edges,2828282828,150.42,9.77157100982232
3,Edges,2828282828,82.66,10.0669955796156
4,DCen,2828282828,0.12329669470653566,0.0767451641044331
5,DCen,2828282828,0.07552898614040847,0.0608228749143649
6,CCen,2828282828,0.16326022438032248,0.04194491221152325
7,CCen,2828282828,0.06404445296029655,0.034796379593608734
8,BCen,2828282828,0.023017867687397046,0.0327924142808473
9,BCen,2828282828,0.007380800259194607,0.018172321171048778
