,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,256.24,10.87485172312708
2,DCen,0.2091755102040816,0.07594058222269258
3,CCen,0.3281020750829116,0.04122406361463291
4,BCen,0.029459523809523807,0.024671980641598527
