,Type,InputFile,Mean,Std
0,Nodes,1616161616,50.0,0.0
1,Nodes,1616161616,50.0,0.0
2,Edges,1616161616,256.64,11.526942352592902
3,Edges,1616161616,259.12,9.540733724405058
4,DCen,1616161616,0.2095020408163265,0.08511710491642932
5,DCen,1616161616,0.2115265306122449,0.07764044511207523
6,CCen,1616161616,0.3208746792504751,0.0374301629351355
7,CCen,1616161616,0.32510747817460994,0.0394874754573229
8,BCen,1616161616,0.027439625850340134,0.02503435749795494
9,BCen,1616161616,0.02743316326530612,0.0236301768844024
