,Type,InputFile,Mean,Std
0,Nodes,2828282828,49.84,0.36660605559646725
1,Nodes,2828282828,42.06,3.7438482875244827
2,Edges,2828282828,135.16,11.805693541677252
3,Edges,2828282828,55.46,10.62677749837645
4,DCen,2828282828,0.11104991755931908,0.08162916188676424
5,DCen,2828282828,0.06381661895105246,0.0527438611621891
6,CCen,2828282828,0.14394545997497704,0.04912696742142017
7,CCen,2828282828,0.04719225099767504,0.030477977325877086
8,BCen,2828282828,0.02201195294039203,0.035236445996915375
9,BCen,2828282828,0.004188658662686975,0.012930663936286118
