,Type,InputFile,Mean,Std
0,Nodes,3333333333,39.52,5.814602307982894
1,Nodes,3333333333,39.52,5.814602307982894
2,Edges,3333333333,51.34,12.024325344899813
3,Edges,3333333333,51.34,12.024325344899813
4,DCen,3333333333,0.06668916791003734,0.06260075873627749
5,DCen,3333333333,0.06668916791003734,0.06260075873627749
6,CCen,3333333333,0.04754469553226056,0.02814360875894355
7,CCen,3333333333,0.04754469553226056,0.02814360875894355
8,BCen,3333333333,0.0030900100817411753,0.009302538595644444
9,BCen,3333333333,0.0030900100817411753,0.009302538595644444
