,Type,Mean,Std
0,Nodes,49.78,0.5015974481593781
1,Edges,150.78,10.450435397628178
2,DCen,0.12417798684744065,0.07868438155366958
3,CCen,0.16282381934435736,0.04216479287614481
4,BCen,0.022518903731839297,0.03371694229530532
