,Type,Mean,Std
0,Nodes,49.72,0.530659966456864
1,Edges,124.8,10.250853622991599
2,DCen,0.10303884995226416,0.09068314799138481
3,CCen,0.11852400312089813,0.03880672370897691
4,BCen,0.016668901994067974,0.03310408725506977
