,Type,Mean,Std
0,Nodes,1.76,3.674561198292934
1,Edges,1.56,3.2933873139975502
2,DCen,0.22727272727272727,0.27940948018117095
3,CCen,0.11363636363636362,0.05632906354836841
4,BCen,0.0,0.0
