,Type,Mean,Std
0,Nodes,44.74,4.222842644475401
1,Edges,66.92,17.95643617202478
2,DCen,0.06750545355710771,0.05431069254656856
3,CCen,0.052568771999542824,0.035291234651545676
4,BCen,0.005098483841090346,0.015504633252192052
