,Type,Mean,Std
0,Nodes,22.8,8.187795796183488
1,Edges,20.7,9.020532135079392
2,DCen,0.08014530071544985,0.09751905601642642
3,CCen,0.04459604445236317,0.038679429107721805
4,BCen,0.0007681793076926051,0.0031490714274785055
