,Type,InputFile,Mean,Std
0,Nodes,3232323232,42.98,3.8806700452370335
1,Nodes,3232323232,49.86,0.34698703145794946
2,Edges,3232323232,62.92,11.21934044407246
3,Edges,3232323232,149.82,11.098990945126499
4,DCen,3232323232,0.06937103303963812,0.06285482720628363
5,DCen,3232323232,0.12297869408493439,0.07803231416827451
6,CCen,3232323232,0.05412173451014573,0.03081636650372105
7,CCen,3232323232,0.16631079210122346,0.04549509229905724
8,BCen,3232323232,0.004843746312802203,0.013368972533118221
9,BCen,3232323232,0.02417256086618447,0.036013099889209296
