,Type,InputFile,Mean,Std
0,Nodes,2626262626,49.84,0.36660605559646725
1,Nodes,2626262626,50.0,0.0
2,Edges,2626262626,135.16,11.805693541677252
3,Edges,2626262626,252.56,10.494112635187408
4,DCen,2626262626,0.11104991755931908,0.08162916188676424
5,DCen,2626262626,0.20617142857142853,0.09049614330651207
6,CCen,2626262626,0.14394545997497704,0.04912696742142017
7,CCen,2626262626,0.31871395104478134,0.042020298722491675
8,BCen,2626262626,0.02201195294039203,0.035236445996915375
9,BCen,2626262626,0.030261564625850338,0.0289690751639226
