,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,259.08,11.848780527969955
2,DCen,0.2114938775510204,0.08834091549844673
3,CCen,0.3213444080258951,0.03845314158382879
4,BCen,0.02809812925170068,0.025667012792618366
