,Type,InputFile,Mean,Std
0,Nodes,1919191919,50.0,0.0
1,Nodes,1919191919,28.9,5.838664230798
2,Edges,1919191919,246.14,9.901535234497729
3,Edges,1919191919,25.62,7.565421336581329
4,DCen,1919191919,0.20093061224489792,0.09009449581278592
5,DCen,1919191919,0.06280252023223877,0.050311209618457996
6,CCen,1919191919,0.3139845093058969,0.04049563662510039
7,CCen,1919191919,0.036089942227525915,0.029294925173691824
8,BCen,1919191919,0.0294734693877551,0.028279646583348503
9,BCen,1919191919,0.0008852858847977317,0.0036298097650481064
