,Type,Mean,Std
0,Nodes,49.94,0.23748684174075835
1,Edges,151.36,10.818058975620348
2,DCen,0.1238595157726687,0.06689662308533761
3,CCen,0.17181000770698354,0.052870533850885526
4,BCen,0.027317232118692955,0.03652508868806543
