,Type,Mean,Std
0,Nodes,29.82,11.765525912597361
1,Edges,31.82,15.2088000841618
2,DCen,0.06641300169912713,0.09575692892364183
3,CCen,0.03963226932731052,0.01975770494433104
4,BCen,0.0010177165539881766,0.0042994372801748735
