,Type,InputFile,Mean,Std
0,Nodes,3737373737,43.52,2.6095210288480146
1,Nodes,3737373737,49.94,0.23748684174075835
2,Edges,3737373737,65.54,8.251569547667886
3,Edges,3737373737,162.28,13.178831511177309
4,DCen,3737373737,0.07068383764194414,0.06526629825979834
5,DCen,3737373737,0.13278246821355694,0.07377644254217657
6,CCen,3737373737,0.05365917916610114,0.02973519693611086
7,CCen,3737373737,0.18122156546709636,0.04718866139594472
8,BCen,3737373737,0.004117838478685339,0.012002983566116836
9,BCen,3737373737,0.025217158114705082,0.033091692050625274
