,Type,Mean,Std
0,Nodes,25.6,7.623647421018368
1,Edges,23.1,10.18479258502597
2,DCen,0.0710661626774681,0.056042327427068946
3,CCen,0.040690661348839155,0.03369147037829346
4,BCen,0.0011061831845947628,0.004226828277097076
