,Type,Mean,Std
0,Nodes,1.42,3.4298104903915605
1,Edges,1.26,3.0842178911354496
2,DCen,0.22535211267605632,0.2808020316916025
3,CCen,0.1126760563380282,0.0652794430106067
4,BCen,0.0,0.0
