,Type,Mean,Std
0,Nodes,43.66,3.3740776517442512
1,Edges,67.32,10.614028452948483
2,DCen,0.07195509862823411,0.0663116527313781
3,CCen,0.05723891609829498,0.029447185928432214
4,BCen,0.005207693120048921,0.014447794231280363
