,Type,InputFile,Mean,Std
0,Nodes,3939393939,39.52,5.814602307982894
1,Nodes,3939393939,28.9,5.838664230798
2,Edges,3939393939,51.34,12.024325344899813
3,Edges,3939393939,25.62,7.565421336581329
4,DCen,3939393939,0.06668916791003734,0.06260075873627749
5,DCen,3939393939,0.06280252023223877,0.050311209618457996
6,CCen,3939393939,0.04754469553226056,0.02814360875894355
7,CCen,3939393939,0.036089942227525915,0.029294925173691824
8,BCen,3939393939,0.0030900100817411753,0.009302538595644444
9,BCen,3939393939,0.0008852858847977317,0.0036298097650481064
