,Type,Mean,Std
0,Nodes,41.5,8.352843827104634
1,Edges,63.52,23.088733183091705
2,DCen,0.07304414683398966,0.09797951236056941
3,CCen,0.05094493845542458,0.02311234462939855
4,BCen,0.0021524660454541873,0.00776010526646726
