,Type,Mean,Std
0,Nodes,27.84,5.393922505932023
1,Edges,26.58,8.06
2,DCen,0.07000530613497116,0.05809578514073046
3,CCen,0.04061899909083652,0.02919110073927982
4,BCen,0.000984417623874061,0.003309634855636609
