,Type,Mean,Std
0,Nodes,42.52,4.036037660874834
1,Edges,57.36,10.82545149173927
2,DCen,0.06457587690180441,0.05318771426887543
3,CCen,0.048468848780645966,0.03177637179695751
4,BCen,0.004015870305235561,0.011822472101975762
