,Type,InputFile,Mean,Std
0,Nodes,3131313131,40.06,4.3469989648031895
1,Nodes,3131313131,50.0,0.0
2,Edges,3131313131,51.02,10.420153549732365
3,Edges,3131313131,234.32,13.735268472075818
4,DCen,3131313131,0.06472980583108921,0.060976049980129524
5,DCen,3131313131,0.1912816326530612,0.11039028139924839
6,CCen,3131313131,0.04679120595893299,0.02678137318972475
7,CCen,3131313131,0.27210179040887095,0.04120699531425092
8,BCen,3131313131,0.0033858193636484104,0.01000079662817733
9,BCen,3131313131,0.024776360544217686,0.028736816780443916
