,Type,InputFile,Mean,Std
0,Nodes,4141414141,20.68,5.135912771844942
1,Nodes,4141414141,50.0,0.0
2,Edges,4141414141,17.5,5.762811813689564
3,Edges,4141414141,234.32,13.735268472075818
4,DCen,4141414141,0.08501749174604599,0.06934815970615694
5,DCen,4141414141,0.1912816326530612,0.11039028139924839
6,CCen,4141414141,0.04799155158998152,0.03744360226012419
7,CCen,4141414141,0.27210179040887095,0.04120699531425092
8,BCen,4141414141,0.001286356583345674,0.00479323132643814
9,BCen,4141414141,0.024776360544217686,0.028736816780443916
