,Type,InputFile,Mean,Std
0,Nodes,3131313131,42.98,3.8806700452370335
1,Nodes,3131313131,50.0,0.0
2,Edges,3131313131,62.92,11.21934044407246
3,Edges,3131313131,256.92,10.654276136838202
4,DCen,3131313131,0.06937103303963812,0.06285482720628363
5,DCen,3131313131,0.20973061224489792,0.08430765578911795
6,CCen,3131313131,0.05412173451014573,0.03081636650372105
7,CCen,3131313131,0.3220241338319201,0.040418388371432565
8,BCen,3131313131,0.004843746312802203,0.013368972533118221
9,BCen,3131313131,0.028262755102040814,0.02501845237501301
