,Type,Mean,Std
0,Nodes,11.54,9.529344153718029
1,Edges,11.0,9.754998718605759
2,DCen,0.12135049247945146,0.1813265074655097
3,CCen,0.06513081858957885,0.04583714479297275
4,BCen,0.0006511836837953538,0.003876824789688849
