,Type,InputFile,Mean,Std
0,Nodes,2323232323,49.86,0.34698703145794946
1,Nodes,2323232323,42.98,3.8806700452370335
2,Edges,2323232323,149.82,11.098990945126499
3,Edges,2323232323,62.92,11.21934044407246
4,DCen,2323232323,0.12297869408493439,0.07803231416827451
5,DCen,2323232323,0.06937103303963812,0.06285482720628363
6,CCen,2323232323,0.16631079210122346,0.04549509229905724
7,CCen,2323232323,0.05412173451014573,0.03081636650372105
8,BCen,2323232323,0.02417256086618447,0.036013099889209296
9,BCen,2323232323,0.004843746312802203,0.013368972533118221
