,Type,Mean,Std
0,Nodes,45.74,3.2851788383587275
1,Edges,68.64,16.220678160915465
2,DCen,0.06642093706634092,0.05150118369634119
3,CCen,0.05810060563270914,0.03272433339124689
4,BCen,0.007012704122834328,0.017599502327283148
