,Type,InputFile,Mean,Std
0,Nodes,3333333333,42.54,3.868901652924251
1,Nodes,3333333333,42.54,3.868901652924251
2,Edges,3333333333,61.18,12.017803459867364
3,Edges,3333333333,61.18,12.017803459867364
4,DCen,3333333333,0.06875766113920895,0.061307207340663174
5,DCen,3333333333,0.06875766113920895,0.061307207340663174
6,CCen,3333333333,0.05335693599883678,0.02999860845969582
7,CCen,3333333333,0.05335693599883678,0.02999860845969582
8,BCen,3333333333,0.005338732593041227,0.015012143620125002
9,BCen,3333333333,0.005338732593041227,0.015012143620125002
