,Type,InputFile,Mean,Std
0,Nodes,2828282828,49.86,0.34698703145794946
1,Nodes,2828282828,45.96,3.346401051876478
2,Edges,2828282828,149.82,11.098990945126499
3,Edges,2828282828,74.48,15.632325482793659
4,DCen,2828282828,0.12297869408493439,0.07803231416827451
5,DCen,2828282828,0.07151802182680625,0.05514020939979931
6,CCen,2828282828,0.16631079210122346,0.04549509229905724
7,CCen,2828282828,0.058800101471402424,0.03536179279662148
8,BCen,2828282828,0.02417256086618447,0.036013099889209296
9,BCen,2828282828,0.00705621167724297,0.020126053361843498
